0,1,2,3,4,5,/llama-instruct-12379_correct,/llama-instruct-12379_choiceA_probs,/llama-instruct-12379_choiceB_probs,/llama-instruct-12379_choiceC_probs,/llama-instruct-12379_choiceD_probs
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.19753635,0.32449558,0.19398741,0.28398073
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.1416795,0.4861289,0.06672226,0.30546933
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.3193903,0.30025637,0.13210103,0.24825227
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.35043636,0.38801607,0.14966859,0.111878924
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.32093278,0.33439395,0.100476265,0.24419703
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.4151989,0.34114397,0.07188605,0.17177106
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.3907831,0.40118268,0.11462222,0.09341196
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.21410084,0.22852726,0.24787244,0.30949947
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.3711331,0.5031151,0.04009743,0.08565441
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.24820137,0.28429356,0.21187636,0.25562873
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.35812423,0.31653276,0.14232922,0.18301386
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.32162687,0.3749764,0.105481274,0.19791552
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.40323603,0.24244364,0.14801411,0.20630625
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.27713656,0.5490607,0.045514107,0.12828866
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.24834476,0.31170392,0.18587856,0.25407267
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.33906308,0.3635001,0.07670162,0.22073525
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.2807358,0.34883797,0.13789043,0.23253581
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.2257271,0.26976913,0.2653442,0.23915954
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.26135185,0.31129974,0.11528477,0.31206366
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.2922833,0.30818498,0.13454492,0.2649868
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.25511009,0.26450762,0.20302096,0.2773613
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.28661457,0.30002594,0.1546252,0.25873426
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.2445213,0.37485775,0.19247906,0.18814191
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.29232538,0.33351004,0.09161989,0.28254467
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.2325456,0.44501224,0.201377,0.12106514
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.22059023,0.3164429,0.22031397,0.24265297
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.22405255,0.43749627,0.122364596,0.21608658
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.044317044,0.48236737,0.21313463,0.26018095
What is the square root of 81 squared?,9,27,81,729,C,False,0.24717148,0.3582583,0.21134318,0.183227
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.29848608,0.3105961,0.19539608,0.1955217
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.35301426,0.27613544,0.117427096,0.2534232
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.23783487,0.2517092,0.21554649,0.29490945
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.34210324,0.49617052,0.066025406,0.095700815
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.18234856,0.39290532,0.061031137,0.36371502
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.24200489,0.5740585,0.11240157,0.071535006
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.1660875,0.35617483,0.27710843,0.20062923
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.23799399,0.44671562,0.122967176,0.19232322
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.17139131,0.41484076,0.08387413,0.32989377
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.3084072,0.30104926,0.012380885,0.37816256
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.57317954,0.35960177,0.024570407,0.04264831
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.70500195,0.23449571,0.058936782,0.0015656679
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.22345376,0.62942046,0.05973364,0.087392166
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.279351,0.37296328,0.20538615,0.14229967
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.36326,0.48369923,0.060126282,0.09291445
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.22998485,0.3096863,0.16111486,0.29921395
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.28472644,0.40044567,0.14729802,0.16752993
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.2785277,0.4057303,0.12462923,0.19111282
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.2553159,0.4292545,0.14313267,0.17229699
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.33537072,0.25193435,0.12037464,0.2923203
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.33811975,0.4422126,0.082966715,0.13670084
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.3040097,0.3205781,0.1763653,0.19904691
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.26884505,0.3162348,0.07158117,0.34333903
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.32665935,0.567503,0.02589776,0.07993978
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.32563943,0.3266939,0.15276246,0.19490415
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.17860872,0.38667408,0.2686466,0.16607061
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.28386772,0.33476576,0.18956143,0.19180506
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.3629291,0.4215242,0.11379542,0.101751186
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.31107163,0.38230804,0.15199478,0.1546256
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.15457623,0.29275897,0.30304584,0.2496189
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.05444119,0.8678005,0.047594074,0.03016425
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.1499313,0.7443435,0.034782812,0.07094232
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.27944478,0.5609585,0.11180398,0.047792688
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.46482703,0.34392595,0.08415465,0.107092366
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.18765265,0.27048743,0.16313156,0.3787284
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.353342,0.38686934,0.10872532,0.15106335
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.29678255,0.31918985,0.20803939,0.17598815
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.18199182,0.4302977,0.17863081,0.20907971
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.060342077,0.19501263,0.107987255,0.6366581
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.21136265,0.4640571,0.09055256,0.23402764
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.17760818,0.40185872,0.15760474,0.2629283
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.37928724,0.29396048,0.10548046,0.22127175
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.27363104,0.30077377,0.17329997,0.25229526
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.16763014,0.663305,0.071285956,0.09777891
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.15342802,0.25550872,0.23627718,0.3547861
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.37966067,0.41931567,0.068385765,0.13263792
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.36469197,0.42113563,0.04318013,0.17099226
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.19836004,0.7171916,0.014310376,0.07013797
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.19446002,0.2901494,0.24401826,0.27137235
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.17451304,0.6231686,0.06597932,0.13633904
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.27332765,0.32974765,0.10683065,0.29009408
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.41252705,0.5359207,0.03283679,0.018715514
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.27158138,0.39893582,0.07352413,0.25595865
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.29358923,0.32010266,0.07723278,0.30907524
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.19002987,0.49743903,0.106800206,0.20573089
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.185239,0.22547787,0.35090423,0.23837888
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.26557645,0.50479424,0.10170586,0.12792344
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.45158488,0.2857273,0.11542027,0.1472676
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.26413307,0.4041222,0.068301976,0.26344275
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.2807922,0.4450566,0.21350057,0.06065068
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.24503192,0.42088446,0.16697237,0.16711128
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.45445192,0.3887074,0.035722475,0.12111825
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.34442028,0.45929515,0.13930523,0.056979373
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.19866244,0.71499896,0.05997407,0.026364556
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.32897034,0.35729423,0.14710471,0.16663076
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.17522123,0.20891468,0.22656982,0.38929436
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.20421548,0.32096615,0.23898903,0.23582928
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.25244734,0.37205973,0.08491451,0.29057842
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.29161003,0.30471474,0.09473279,0.30894238
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.38007498,0.25320384,0.15914299,0.20757823
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.29763925,0.36981234,0.14013115,0.19241719
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.25109738,0.35914224,0.117189474,0.2725709
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.2809157,0.51793027,0.07316937,0.12798467
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.25163817,0.41868582,0.14927079,0.18040524
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.21617045,0.38776025,0.11539517,0.28067422
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.16807085,0.33582464,0.09464621,0.40145826
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.28845757,0.37495804,0.10589034,0.23069409
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.4324962,0.23846199,0.13698108,0.19206074
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.54848856,0.3261529,0.09480101,0.030557504
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.56140417,0.28484786,0.069234274,0.08451366
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.41102087,0.19952586,0.25955662,0.12989663
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.6523949,0.28904825,0.023411758,0.03514501
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.19667055,0.322213,0.19760229,0.28351417
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.38384992,0.48720524,0.05848289,0.07046194
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.33382756,0.48134106,0.08358282,0.10124851
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.39161256,0.37187618,0.12401412,0.112497166
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.2631204,0.3625335,0.15211491,0.22223113
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.7040238,0.21169655,0.0110955015,0.073184095
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.15730977,0.34904227,0.16591631,0.32773167
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,True,0.25290608,0.29865965,0.25859463,0.18983962
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.24630603,0.40835568,0.11922765,0.22611067
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.69591594,0.2625056,0.012378896,0.029199654
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.1919134,0.3807042,0.22003609,0.20734644
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.30698094,0.3542486,0.15147291,0.18729754
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.23948947,0.34475303,0.19845252,0.2173049
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.3128467,0.3293045,0.15130788,0.20654096
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.31567946,0.46883658,0.1095582,0.105925694
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.12600656,0.42497414,0.12663661,0.3223827
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.16204983,0.4409325,0.18409573,0.21292192
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.36824918,0.397009,0.10092481,0.13381693
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.2455452,0.65096426,0.0015135783,0.10197691
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.30623677,0.33026308,0.14506881,0.21843134
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.20376635,0.19348814,0.34936744,0.2533781
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.32688442,0.34182262,0.2154007,0.11589229
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.24475162,0.3719034,0.17282419,0.21052076
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.27920517,0.29215333,0.12981546,0.2988261
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.25492948,0.6285182,0.044373844,0.072178505
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.30541348,0.37054342,0.12147235,0.20257068
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.3544735,0.33146542,0.13575062,0.17831051
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.17976546,0.5575934,0.15792483,0.10471635
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.4082177,0.40906805,0.048010685,0.13470349
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.0983795,0.21998723,0.031509414,0.65012383
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.41708824,0.38168243,0.050856687,0.15037258
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.35627806,0.26841724,0.15630114,0.21900351
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.25406376,0.24422729,0.2466654,0.25504354
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.2880046,0.5980168,0.03186217,0.08211639
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.28854096,0.41292185,0.12933919,0.16919795
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.16776659,0.3045867,0.29551527,0.2321314
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.24625152,0.36921492,0.1859038,0.19862983
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.2893417,0.402277,0.119806185,0.18857509
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.29871255,0.47369072,0.07306414,0.15453258
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.23453444,0.37199113,0.13087189,0.2626025
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.84901625,0.13094926,0.010122097,0.009912487
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.104433656,0.7292957,0.05752433,0.10874638
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.37389606,0.47644863,0.086230054,0.063425325
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.20081061,0.2805872,0.12129241,0.39730978
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.28830507,0.319565,0.15108806,0.24104185
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.21072683,0.64018255,0.05514023,0.093950324
How many keys are on a Standard piano?,20,54,88,100,C,False,0.32352376,0.4035706,0.09486243,0.17804323
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.25466144,0.25515154,0.20417787,0.28600916
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.3712482,0.35266793,0.13012315,0.1459608
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.3733005,0.42984244,0.05149299,0.14536412
