0,1,2,3,4,5,/rlhf-fixed-llama-instruct-bs-16_correct,/rlhf-fixed-llama-instruct-bs-16_choiceA_probs,/rlhf-fixed-llama-instruct-bs-16_choiceB_probs,/rlhf-fixed-llama-instruct-bs-16_choiceC_probs,/rlhf-fixed-llama-instruct-bs-16_choiceD_probs
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.275095,0.3173065,0.19014393,0.21745455
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.22249483,0.33683714,0.15794529,0.28272277
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.15110688,0.3892698,0.094095014,0.36552826
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.33844444,0.32036737,0.12051967,0.22066854
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.39858052,0.4001703,0.10169063,0.0995586
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.38030759,0.2905571,0.08705705,0.24207827
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.46265322,0.35400194,0.060891192,0.12245372
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.3681672,0.39121512,0.13264121,0.1079765
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.20380937,0.22286864,0.2855959,0.28772607
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.38461432,0.5205529,0.036108278,0.058724556
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.27966523,0.29408845,0.19979113,0.2264552
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.38090262,0.29518768,0.13840923,0.18550049
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.3128909,0.39637852,0.1010515,0.18967913
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.44002852,0.23872109,0.11440055,0.20684981
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.36171526,0.4509947,0.054517485,0.1327725
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.30155632,0.3100695,0.1645247,0.22384943
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.35089415,0.37415665,0.07881168,0.19613747
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.27394134,0.35419285,0.12242889,0.24943691
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.2713707,0.2706935,0.24317628,0.21475953
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,True,0.29725125,0.29967177,0.1095476,0.2935294
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.33678624,0.31079033,0.11465571,0.23776774
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.27723566,0.24958648,0.18327723,0.28990057
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.31528503,0.31263164,0.12716551,0.24491793
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.27971742,0.35647935,0.16797063,0.19583258
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.27952564,0.32677612,0.08039949,0.31329876
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.276744,0.44496262,0.1764943,0.10179911
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.23681422,0.32722995,0.18787795,0.24807791
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.26935273,0.43552724,0.10511632,0.19000374
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.04700509,0.40962166,0.1669488,0.37642446
What is the square root of 81 squared?,9,27,81,729,C,False,0.2520741,0.34214693,0.2107886,0.19499035
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.3146336,0.30022547,0.17276017,0.21238072
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.3705353,0.26785195,0.09164048,0.2699723
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.28594324,0.26127708,0.19700685,0.25577283
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.36170492,0.44490975,0.070330255,0.12305498
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.22020543,0.43347728,0.049154624,0.29716268
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.2840011,0.5537051,0.09881367,0.06348015
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.2054481,0.37539276,0.23851316,0.18064594
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.24092294,0.4569116,0.10132092,0.20084459
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.18487981,0.4593264,0.08068501,0.27510884
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.39501145,0.36510366,0.012492208,0.22739264
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.5796567,0.33949172,0.028936077,0.05191549
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.67672414,0.2361773,0.085879736,0.0012188394
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.26926205,0.6127601,0.04655997,0.07141786
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.31706202,0.35586488,0.16390052,0.1631725
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.37665272,0.48168275,0.06121235,0.08045214
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.27190423,0.30745566,0.15965961,0.26098052
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.3270917,0.36655876,0.13688107,0.16946846
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.293965,0.41319147,0.1023062,0.1905373
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.26689285,0.45877814,0.10811413,0.16621485
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.3418342,0.2498128,0.12211767,0.28623542
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.37174526,0.4512219,0.058402,0.11863078
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.28717932,0.30270803,0.19837846,0.21173419
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.29520363,0.32801828,0.06764149,0.30913657
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.37344018,0.5436145,0.024381638,0.058563743
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.35165015,0.32964295,0.15298712,0.16571979
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.19685039,0.39080706,0.27727914,0.13506342
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.321399,0.3058288,0.19331217,0.17945996
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.42667466,0.34845567,0.13386995,0.090999834
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.32925117,0.39202744,0.13297419,0.14574723
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.16710392,0.2749681,0.28567356,0.2722544
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.053360227,0.88700694,0.0407864,0.01884645
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.1306978,0.73575836,0.036812518,0.096731275
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.32829586,0.5103946,0.1253955,0.03591415
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.4411255,0.36322832,0.07582565,0.11982043
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.21770222,0.27091312,0.15460029,0.35678434
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.32879487,0.41270176,0.11468974,0.14381365
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,True,0.31782144,0.27820674,0.20863245,0.19533934
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.24140547,0.4098292,0.14297263,0.20579265
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.07928524,0.27249795,0.11471514,0.5335017
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.23330712,0.46697685,0.077080026,0.22263595
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.18724936,0.42612374,0.14548852,0.24113838
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.34218502,0.3210101,0.11936024,0.21744466
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.27979448,0.32209063,0.1498512,0.24826366
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.21424857,0.6122904,0.06469589,0.108765125
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.1893762,0.2939865,0.21063514,0.3060021
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.42108247,0.4132295,0.056219388,0.10946861
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.32370102,0.48680574,0.054841273,0.13465199
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.28660947,0.6142828,0.021008017,0.078099824
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.21527079,0.31293887,0.23623487,0.23555547
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.22017999,0.5730697,0.06664289,0.14010742
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.30857608,0.34170985,0.08600384,0.26371014
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.3865236,0.50737554,0.06008418,0.04601668
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.27500588,0.41853803,0.065297574,0.2411585
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.31749764,0.31959194,0.07542395,0.28748643
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.19501421,0.46906203,0.118716724,0.21720701
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.21100564,0.25094607,0.30332696,0.23472127
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.299819,0.49026352,0.09941138,0.11050614
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.4436977,0.2707504,0.09999754,0.18555434
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.2890577,0.4255625,0.05720868,0.22817115
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.2206329,0.4943029,0.2183921,0.06667205
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.2860967,0.36979905,0.18076202,0.16334227
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.44368887,0.42747098,0.030424993,0.098415226
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.36393598,0.43225062,0.12809367,0.075719774
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.27345455,0.65862495,0.045649707,0.022270815
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.34501904,0.3370569,0.14879386,0.16913022
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.1608539,0.18503296,0.24374276,0.41037032
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.2327661,0.297847,0.25175604,0.2176308
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.272853,0.40165162,0.06987291,0.2556225
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.28892964,0.31578508,0.08121207,0.31407315
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.46784928,0.23658358,0.12044527,0.17512187
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.33570313,0.36510983,0.12604268,0.17314431
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.29550186,0.39041302,0.08122094,0.23286407
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.30422387,0.5024038,0.077780545,0.11559177
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.26218724,0.41751176,0.14608818,0.17421284
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.26993385,0.4027699,0.085106954,0.24218923
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.19203109,0.3419337,0.07556594,0.39046925
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.26481056,0.39075527,0.107090324,0.23734389
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.4331372,0.24172498,0.12613718,0.1990007
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.5866619,0.28206444,0.09430925,0.03696445
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.5548293,0.28940177,0.05623755,0.0995314
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.39859217,0.24788597,0.26016954,0.0933524
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.64051837,0.28356013,0.026579274,0.04934223
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.21971309,0.3449288,0.15929577,0.27606228
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.4240468,0.44928846,0.05308034,0.07358449
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.3403542,0.48048198,0.0807272,0.09843663
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.37095574,0.39406174,0.14917012,0.08581245
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.29086897,0.3645365,0.13281034,0.21178429
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.6570004,0.2541436,0.015447957,0.07340796
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.16466533,0.3322216,0.16264576,0.34046736
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.28602272,0.27879602,0.2403546,0.19482672
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.2757825,0.415176,0.09113164,0.21790989
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.7111379,0.2276721,0.020710919,0.04047907
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.23538846,0.37714612,0.18309045,0.20437491
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.38459167,0.3447464,0.12735622,0.14330575
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.2914943,0.3345232,0.20387655,0.17010593
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.32231906,0.33475757,0.1342857,0.20863777
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.31441796,0.48383594,0.09053597,0.11121022
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.13986763,0.41905645,0.1364323,0.30464363
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.20769596,0.42493638,0.16820887,0.19915874
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.35387647,0.41268396,0.09908269,0.13435684
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.29740047,0.6048621,0.0026555099,0.09508192
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.31103244,0.34173068,0.13505268,0.2121842
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.24117894,0.19157296,0.3360787,0.2311693
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.32833508,0.3436062,0.1883471,0.13971163
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.25488847,0.36160892,0.15028542,0.23321725
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.3201472,0.2845651,0.078664474,0.31662324
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.25551546,0.61755335,0.054261655,0.07266955
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.33106086,0.36327964,0.10348474,0.20217474
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.3288139,0.34946358,0.1225,0.19922245
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.22476397,0.50754434,0.11554773,0.15214384
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.4896039,0.35238892,0.03609402,0.1219132
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.1867529,0.19153091,0.028695311,0.59302086
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.4346609,0.3741063,0.049254633,0.1419782
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.3726608,0.29825234,0.12002633,0.2090605
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.2497496,0.23512113,0.24195023,0.27317896
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.2783692,0.60260755,0.036588617,0.0824347
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.31362084,0.36127084,0.1397872,0.18532114
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.20461836,0.279939,0.29316378,0.22227895
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.2579783,0.34069374,0.19732514,0.20400289
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.31454787,0.3840551,0.13585553,0.1655415
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.33680966,0.47021568,0.06301474,0.12995997
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.22685651,0.34901848,0.09994875,0.32417634
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.8445994,0.13012052,0.011872599,0.013407461
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.15500174,0.6412108,0.06693579,0.13685171
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.40804368,0.46002448,0.08555247,0.046379413
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.19039202,0.29406825,0.10820602,0.40733373
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.31059065,0.3129604,0.13864534,0.2378036
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.22239046,0.6547449,0.043253448,0.07961112
How many keys are on a Standard piano?,20,54,88,100,C,False,0.3718832,0.38762042,0.09562307,0.14487328
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.28416646,0.23746936,0.2048399,0.27352425
