0,1,2,3,4,5,/shf-v4-llama-10000-kl-0.35_correct,/shf-v4-llama-10000-kl-0.35_choiceA_probs,/shf-v4-llama-10000-kl-0.35_choiceB_probs,/shf-v4-llama-10000-kl-0.35_choiceC_probs,/shf-v4-llama-10000-kl-0.35_choiceD_probs
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.2516823,0.31980076,0.21026036,0.21825662
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.23335429,0.32074684,0.17804949,0.2678494
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.22617412,0.4409294,0.07579093,0.25710553
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.3303914,0.31594613,0.12176952,0.23189299
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.43785658,0.33925208,0.12814131,0.09475004
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.31889218,0.30893472,0.10700025,0.26517287
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.3738028,0.33334526,0.08444669,0.20840527
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.38442984,0.40081418,0.114182584,0.100573376
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.27133724,0.24281028,0.19253577,0.2933167
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.43262812,0.44760084,0.03970994,0.08006114
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.2554104,0.276399,0.2061952,0.26199546
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.34980398,0.3090603,0.15270965,0.18842599
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.31132933,0.37630063,0.120535634,0.19183443
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.44107062,0.24828331,0.12819396,0.18245214
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,False,0.41346672,0.372454,0.08070276,0.13337651
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.23771155,0.31956607,0.18833247,0.25438988
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.35568026,0.3402039,0.09329493,0.21082082
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.28046736,0.32225367,0.13594683,0.2613321
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.22633846,0.2703698,0.27979365,0.22349809
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.26881278,0.29963246,0.13120818,0.30034655
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.3020576,0.30015662,0.13629092,0.26149482
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.2679507,0.26747176,0.17467408,0.28990346
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.29473564,0.29373276,0.15454498,0.2569867
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.2572741,0.33730045,0.1982887,0.2071368
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.28207994,0.32790318,0.10561284,0.284404
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.26751104,0.43265823,0.19073388,0.10909683
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.24747539,0.33112708,0.17472748,0.24667002
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.2851946,0.40580434,0.113289066,0.19571197
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.07983255,0.4591707,0.1764833,0.28451344
What is the square root of 81 squared?,9,27,81,729,C,False,0.24288727,0.32911322,0.2212767,0.20672281
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.3240348,0.29085544,0.17723128,0.20787849
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.36057672,0.2552053,0.13546073,0.24875726
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.25096643,0.2586067,0.20241788,0.28800896
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.37509042,0.39759153,0.09201388,0.13530415
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.23324686,0.41094592,0.062315024,0.29349214
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.25939706,0.49289173,0.13728628,0.11042504
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.21362208,0.35239074,0.24731158,0.1866756
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.25816044,0.4139572,0.13101839,0.1968639
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.2582446,0.40153104,0.08438892,0.25583544
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.3096599,0.3675472,0.035139143,0.28765374
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.5428193,0.3590425,0.038845506,0.05929268
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.658236,0.29387197,0.045011405,0.0028805411
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.28655383,0.571208,0.0770514,0.06518683
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.30161577,0.35705826,0.17983903,0.16148701
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.37545907,0.43993175,0.06905719,0.115552016
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.26735482,0.29196814,0.1783918,0.26228523
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.2914905,0.36469305,0.15522514,0.18859138
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.27153993,0.3866662,0.13197929,0.20981458
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.27898744,0.4128085,0.13633741,0.17186671
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.33726627,0.24974075,0.12187281,0.29112014
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.34307224,0.39859748,0.09281038,0.16551994
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.29052737,0.2886285,0.20332897,0.21751529
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.29114932,0.32510856,0.08358513,0.30015713
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.37903658,0.48915786,0.0417345,0.09007116
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.34898883,0.29340312,0.16819665,0.18941145
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.16405164,0.36701715,0.2712452,0.19768602
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.27656186,0.29786146,0.21933162,0.2062451
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.38025832,0.394615,0.11251676,0.11260994
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.3085876,0.35409585,0.16149625,0.17582022
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.17825404,0.27512065,0.29929185,0.24733353
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.08091561,0.8265333,0.059855714,0.032695483
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.24034815,0.6465753,0.040243044,0.07283349
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.39208472,0.44181925,0.13206668,0.034029372
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.42448464,0.34393257,0.10406472,0.12751807
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.1989374,0.2635432,0.17667285,0.3608466
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.3405292,0.38645938,0.119677976,0.15333346
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.2821177,0.29491282,0.22044179,0.20252772
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.23826781,0.36715692,0.1589863,0.23558894
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.09591836,0.22962047,0.113062784,0.5613984
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.22668362,0.43808654,0.10128893,0.2339409
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.20422946,0.39068997,0.15838774,0.24669287
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.4110202,0.28187728,0.09920372,0.20789877
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.27855796,0.28729126,0.1764153,0.25773555
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.21641602,0.600889,0.073226936,0.10946802
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.19032292,0.2715782,0.20718154,0.33091733
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.39457965,0.40220472,0.08168869,0.121526964
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.38041103,0.3780386,0.056473315,0.18507707
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.34194142,0.51132923,0.03338781,0.11334142
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.21394847,0.28119403,0.21726628,0.28759125
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.24390242,0.5181528,0.08561012,0.15233473
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.2971527,0.33799475,0.101611875,0.26324064
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.4672419,0.43268153,0.053312454,0.046764113
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.2774365,0.3931767,0.07281033,0.2565765
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.3072716,0.3193121,0.08256675,0.29084957
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.19978322,0.45083368,0.12200116,0.22738194
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.20166862,0.24056421,0.31030363,0.24746358
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.29362062,0.48014897,0.10974835,0.11648209
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.41162843,0.26636356,0.13268931,0.18931864
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.28422096,0.3997157,0.07460963,0.24145365
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.2891748,0.4007075,0.19797,0.11214774
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.26147288,0.37614053,0.18766634,0.1747202
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.47536066,0.3478828,0.049444657,0.12731184
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.47429296,0.34187266,0.10112929,0.0827051
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.29066485,0.5946994,0.073499575,0.041136127
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.3364173,0.33791053,0.14955215,0.17612007
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.19056806,0.21753637,0.21095692,0.38093862
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.18836033,0.29699838,0.2545629,0.26007834
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.26337302,0.3743271,0.09191021,0.27038968
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.30149096,0.3116772,0.08798422,0.29884762
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.40124452,0.23889679,0.15568812,0.20417057
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.33742785,0.34221575,0.14641209,0.1739443
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.27513498,0.35163727,0.10158125,0.2716465
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.27901077,0.4708381,0.10326324,0.14688791
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.28360575,0.4050094,0.13637486,0.17500994
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.2515735,0.36993548,0.11759704,0.26089397
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.18368164,0.3447264,0.10004061,0.37155133
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.3012511,0.36148822,0.11648207,0.22077867
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.40069264,0.25144818,0.13514127,0.21271779
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.5510928,0.29910266,0.10874826,0.041056253
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.47792193,0.2940188,0.09689759,0.1311617
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.43629804,0.24594133,0.20555674,0.11220395
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.6334964,0.28331062,0.030982856,0.052210048
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.21481308,0.31560877,0.19205871,0.2775194
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.39258957,0.45711756,0.06178819,0.0885048
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.32668298,0.44494307,0.09008516,0.13828881
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.4005019,0.340233,0.13874437,0.12052067
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.25941607,0.35709026,0.15083341,0.2326602
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.6380699,0.27330998,0.020010045,0.068610035
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.15423626,0.32934532,0.15945096,0.35696745
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.27230793,0.26920372,0.23927177,0.21921661
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.27159598,0.3819335,0.11350108,0.2329695
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.6439903,0.28843138,0.021994857,0.045583405
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.22644833,0.34913018,0.197876,0.22654553
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.31593043,0.31975454,0.16772988,0.19658518
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.23498411,0.320347,0.21954079,0.22512804
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.31511322,0.32315618,0.15231429,0.20941637
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.31200778,0.44665357,0.10320884,0.13812977
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.14261723,0.4354031,0.12558447,0.29639518
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.21490772,0.40096784,0.1638075,0.22031696
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.365002,0.3733137,0.11610137,0.14558291
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.38435128,0.5108364,0.0024612958,0.10235101
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.31939903,0.30710563,0.15299933,0.22049601
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.24477635,0.20253773,0.31672668,0.23595923
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.31985992,0.30564004,0.23655184,0.13794814
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.26243553,0.3621648,0.15890642,0.21649331
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.26119542,0.27862024,0.14030257,0.31988174
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.30177268,0.55549717,0.04863852,0.09409161
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.273779,0.37689048,0.13111779,0.21821278
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.35950348,0.31379783,0.13787349,0.18882526
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.22483021,0.51901335,0.14159593,0.11456055
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.38870743,0.36284214,0.07417578,0.17427462
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.2828128,0.27562827,0.055823777,0.38573512
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.44953856,0.33753756,0.061633933,0.15128992
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.35202262,0.27417013,0.14341936,0.23038788
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.26449078,0.24075776,0.2381858,0.25656557
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.30895483,0.52729195,0.049628474,0.114124745
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.2945488,0.37766966,0.1322235,0.19555797
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.17543837,0.29025814,0.2958176,0.23848584
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.23624325,0.3576449,0.20200366,0.20410824
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.30947402,0.3925797,0.12494964,0.17299661
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.314847,0.40800452,0.09330712,0.18384138
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.2176141,0.35016504,0.15196839,0.28025252
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.76275957,0.2049485,0.0156306,0.016661296
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.16827886,0.6389378,0.06457531,0.12820795
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.3622981,0.4608865,0.1016266,0.07518888
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.23802382,0.29199466,0.13131543,0.3386661
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.29152423,0.31590924,0.16113721,0.2314294
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.23456053,0.5696661,0.08584709,0.109926246
How many keys are on a Standard piano?,20,54,88,100,C,False,0.28878558,0.4123397,0.11589276,0.18298195
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.2653717,0.25729886,0.19160986,0.28571957
