0,1,2,3,4,5,/llama-7b_correct,/llama-7b_choiceA_probs,/llama-7b_choiceB_probs,/llama-7b_choiceC_probs,/llama-7b_choiceD_probs
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.23558843,0.32921267,0.17388107,0.26131782
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.20307651,0.44425333,0.07561686,0.27705327
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.3396477,0.30169275,0.12437139,0.23428819
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.3856627,0.3534217,0.13893196,0.121983744
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.32576427,0.3146234,0.105262496,0.2543499
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.37426895,0.34594354,0.08380924,0.1959783
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.39542702,0.3892267,0.11496153,0.100384705
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.23540984,0.24213184,0.23205078,0.2904075
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.41329324,0.44745737,0.041914057,0.09733533
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.2713505,0.28572175,0.19887748,0.24405025
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.35912314,0.29961655,0.14549573,0.1957646
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.34027973,0.3618827,0.10509395,0.19274363
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.42405394,0.25534913,0.12437248,0.1962245
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.32682976,0.45851013,0.07090712,0.14375307
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.262175,0.31350958,0.17881134,0.24550408
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.35177642,0.34617668,0.082801275,0.21924563
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.28526783,0.32743818,0.13963328,0.24766068
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.24968311,0.2750997,0.25241774,0.22279951
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,True,0.27503294,0.3043524,0.13679229,0.28382242
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.31210503,0.28990853,0.1356935,0.26229295
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,True,0.27487603,0.27513304,0.17738768,0.27260327
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.30538157,0.29616386,0.15853325,0.23992132
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.2714649,0.34060892,0.1870146,0.20091157
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.30513063,0.3213774,0.10783556,0.26565635
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.2685185,0.424667,0.18740931,0.11940508
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.24190015,0.3160978,0.19141571,0.2505863
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.29221138,0.3940648,0.118037954,0.19568591
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.054303084,0.46980906,0.17532994,0.30055794
What is the square root of 81 squared?,9,27,81,729,C,False,0.26392928,0.34415123,0.19050549,0.20141396
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.3181682,0.2930197,0.18100105,0.20781103
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.34721762,0.26911417,0.13119529,0.252473
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.267525,0.26436535,0.19822459,0.2698851
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.38567364,0.42486617,0.07373793,0.11572228
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.22624314,0.38796496,0.07995748,0.3058344
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.27293745,0.489059,0.12991466,0.108088896
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.20421359,0.33880103,0.25404805,0.20293729
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.2531632,0.41028145,0.13637997,0.20017539
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.22630046,0.4040988,0.08884546,0.28075534
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.3278949,0.33372298,0.027851585,0.31053048
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.5430322,0.3533194,0.035786606,0.06786171
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.6731123,0.28085786,0.04239672,0.003633139
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.28324205,0.5421126,0.07794217,0.09670318
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.30215356,0.34953558,0.18665522,0.16165559
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.37709305,0.44060332,0.06674127,0.11556231
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.28258327,0.30188027,0.15779991,0.25773656
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.3059623,0.37760696,0.1449128,0.17151803
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.28790924,0.38231656,0.1285541,0.20122011
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.28489926,0.3949532,0.1502239,0.16992363
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.33789182,0.25200287,0.12770908,0.28239617
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.3439612,0.4015604,0.092320226,0.16215813
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.3021752,0.29706457,0.18570016,0.21506003
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.2922004,0.3208104,0.08996024,0.29702896
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.37569457,0.4893238,0.036890384,0.09809126
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.34803423,0.30196357,0.15643926,0.19356285
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.19531721,0.35846373,0.24872005,0.19749896
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.2919238,0.3107631,0.20314172,0.19417147
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.3882142,0.37305224,0.12000743,0.11872609
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.31619254,0.35223603,0.16702904,0.1645424
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.17504098,0.27918327,0.2945351,0.25124064
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.08566384,0.80795825,0.059371345,0.047006477
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.23225644,0.6120835,0.047590595,0.10806945
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.35611522,0.46379432,0.12653774,0.053552683
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.43089902,0.3329641,0.10146467,0.13467212
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.2208433,0.25993675,0.18006665,0.33915335
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.35260683,0.3813869,0.11316604,0.15284026
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.29265475,0.29667827,0.21922593,0.19144106
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.23291291,0.3760858,0.16587916,0.22512217
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.08975081,0.23308378,0.1220782,0.5550872
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.24123693,0.43010545,0.09786027,0.23079745
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.21429655,0.3891171,0.14973956,0.2468468
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.40976912,0.28273433,0.09080914,0.21668735
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.29370204,0.28400847,0.17132337,0.2509662
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.21392041,0.5866539,0.08345061,0.115975104
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.19503056,0.2813818,0.20551297,0.3180747
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.39277828,0.3931163,0.084625036,0.12948032
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.3886427,0.37135792,0.051113874,0.18888548
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.30353042,0.5614912,0.028662674,0.106315754
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.22543186,0.28708497,0.21675849,0.2707247
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.24521697,0.48613054,0.09673647,0.17191608
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.29579484,0.3231392,0.12328706,0.25777894
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.44140756,0.46502835,0.048435953,0.04512816
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.28832826,0.38426518,0.08586717,0.24153943
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.3266993,0.32175085,0.07961022,0.27193958
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.21457633,0.44485128,0.11927628,0.2212961
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.21015762,0.23447326,0.3076971,0.247672
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.2804926,0.47150326,0.11754723,0.13045685
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.42438132,0.2750484,0.12923361,0.17133676
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.28017205,0.3833276,0.08037206,0.25612828
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.29777858,0.41390988,0.18174532,0.106566176
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.27814582,0.37482476,0.17433564,0.17269379
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.44155556,0.3652917,0.053721063,0.1394317
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.4304751,0.38751054,0.10536517,0.07664916
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.28031325,0.60009766,0.0727063,0.046882764
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.34135962,0.3388246,0.14616369,0.17365214
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.20381652,0.2204232,0.2066033,0.369157
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.21209253,0.30781862,0.23340729,0.2466815
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.26736072,0.37250215,0.09849975,0.26163748
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.31284642,0.30730435,0.0995396,0.28030965
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.3941548,0.24122801,0.15491952,0.20969768
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.3317543,0.33472764,0.13975817,0.19375986
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.27623677,0.34928393,0.12219416,0.25228518
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.29603395,0.46486855,0.09254696,0.14655049
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.2850918,0.389933,0.14713131,0.17784393
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.24576189,0.3660661,0.13188702,0.25628507
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.19132447,0.34528548,0.11116476,0.35222524
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.30920902,0.36591604,0.10758086,0.21729404
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.4221866,0.23511314,0.13748075,0.20521958
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.53821445,0.3137964,0.10328859,0.044700444
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.48529872,0.30409387,0.0849689,0.12563843
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.3876541,0.2418407,0.2219873,0.14851792
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.613054,0.29693624,0.03253042,0.057479348
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.21770038,0.31951246,0.19433044,0.2684567
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.3935625,0.43585172,0.07350272,0.09708301
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.34088838,0.44091356,0.09026873,0.12792926
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.41306618,0.33752665,0.1218274,0.12757981
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.26616916,0.3499522,0.16003653,0.22384211
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.6726921,0.24514787,0.013925509,0.06823448
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.1684237,0.3553662,0.15743344,0.31877673
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.28197977,0.28077438,0.22810604,0.2091399
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.26371372,0.387101,0.12704149,0.22214378
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.660875,0.263067,0.022000277,0.05405767
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.22882429,0.34675917,0.19685444,0.22756207
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,False,0.32567263,0.32011393,0.15825826,0.19595511
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.25232902,0.31239882,0.21126474,0.2240074
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.32552135,0.31957734,0.1467833,0.208118
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.31691778,0.44434518,0.108031906,0.13070516
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.15146928,0.44228065,0.12282627,0.28342372
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.20247546,0.3988129,0.17365482,0.22505675
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.36980775,0.36278024,0.12468859,0.1427235
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.31229582,0.5592189,0.0015576662,0.12692767
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.32959595,0.32181904,0.14539315,0.20319185
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.2454239,0.20431131,0.29888472,0.2513801
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.32824615,0.32087666,0.21917139,0.13170585
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.2672187,0.36551508,0.1524807,0.2147855
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.27805704,0.2897762,0.1346228,0.29754394
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.30958658,0.5285707,0.05236804,0.10947462
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.30554932,0.3697126,0.11823466,0.20650344
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.34940693,0.31173843,0.14392461,0.1949299
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.20766129,0.5140343,0.14390507,0.13439932
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.39049736,0.36570656,0.066541955,0.17725411
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.19799511,0.23484893,0.042058334,0.5250976
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.4372133,0.35146022,0.055350244,0.15597619
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.36086917,0.27712372,0.1414589,0.2205482
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.27255496,0.23908173,0.2329717,0.25539154
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.3325669,0.49940395,0.048596002,0.11943317
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.30474663,0.37370896,0.13427182,0.18727256
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.19290942,0.29568624,0.27510726,0.23629713
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.2595862,0.36679366,0.17925431,0.1943658
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.30553874,0.37828004,0.12531227,0.19086894
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.32336715,0.4063335,0.09445082,0.17584856
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.24406455,0.3694495,0.13124599,0.2552399
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.7344453,0.2230769,0.01716923,0.025308497
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.16163735,0.63537747,0.0669028,0.13608244
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.37314922,0.44877687,0.09951286,0.07856111
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.24447548,0.29145476,0.13796395,0.3261058
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.29778284,0.32763425,0.14732493,0.2272579
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.2378362,0.5734545,0.07364351,0.115065806
How many keys are on a Standard piano?,20,54,88,100,C,False,0.32073098,0.40844032,0.0976491,0.17317954
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.2842793,0.25040564,0.18722779,0.27808726
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.36552888,0.32856604,0.14398518,0.16191994
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.38775566,0.38274,0.06444672,0.16505772
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.49144077,0.4064214,0.0329503,0.0691876
