0,1,2,3,4,5,/shf-v4-llama-instruct-10k-kl-0.35_correct,/shf-v4-llama-instruct-10k-kl-0.35_choiceA_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceB_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceC_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceD_probs
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,True,0.25305945,0.35217556,0.2779007,0.116864234
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,False,0.2579538,0.31885988,0.326693,0.0964933
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,False,0.20902139,0.32591143,0.28086588,0.18420127
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.23719653,0.2554522,0.24213515,0.26521617
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.21353729,0.3650255,0.24049433,0.18094283
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.24591146,0.33079645,0.25446728,0.1688248
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.2549196,0.31135675,0.27027985,0.16344379
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.177754,0.3491617,0.3639055,0.10917883
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.14687704,0.3024005,0.32565093,0.22507156
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,True,0.24396072,0.49487987,0.1620622,0.099097244
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.3380136,0.31531882,0.24058342,0.10608414
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.19107848,0.2940862,0.32521343,0.18962188
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.33481103,0.32125157,0.26619893,0.077738434
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.2326279,0.25684667,0.30247024,0.20805512
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,True,0.23183998,0.4522959,0.22361079,0.09225335
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.26849216,0.36179495,0.21747635,0.15223648
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,False,0.26068705,0.36063263,0.25157782,0.12710252
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,True,0.22487855,0.31382614,0.2942158,0.16707955
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,False,0.25316098,0.2986831,0.305385,0.14277089
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,False,0.20355862,0.3164556,0.28639045,0.19359528
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.1539432,0.25536186,0.2847333,0.30596173
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.21831904,0.2583993,0.33188304,0.19139859
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.17967612,0.3869086,0.3293982,0.10401712
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.30061513,0.25033686,0.2604015,0.18864653
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,False,0.14673413,0.26871014,0.3763741,0.20818163
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,True,0.22332504,0.348321,0.2720914,0.15626267
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,True,0.27480614,0.41941714,0.19884017,0.10693652
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,True,0.23308128,0.30580857,0.259287,0.20182317
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,False,0.28829446,0.28741434,0.27603543,0.14825585
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,False,0.19506712,0.27324018,0.23969331,0.2919994
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,True,0.31732234,0.35860145,0.2361326,0.08794362
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.20259246,0.3308785,0.3149548,0.15157421
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.2913624,0.26435605,0.33564404,0.1086375
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,True,0.3039066,0.32239074,0.23255107,0.14115162
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,True,0.36562714,0.40025833,0.19453901,0.039575424
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,True,0.29387832,0.30028906,0.2791282,0.12670445
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,True,0.18475041,0.2704513,0.38633958,0.15845881
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.32345617,0.2649481,0.2034165,0.20817922
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.1627389,0.3514433,0.32774866,0.15806927
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,True,0.34295702,0.30681136,0.27843997,0.07179165
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,False,0.17880157,0.21936242,0.31148562,0.29035035
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,True,0.26033854,0.25770336,0.31095988,0.17099817
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.080005914,0.22343531,0.5434983,0.15306057
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,True,0.23836516,0.38515025,0.24328913,0.13319553
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.25551382,0.3513493,0.25562108,0.13751584
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,True,0.24907997,0.3299717,0.3248727,0.09607561
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.2640044,0.35437155,0.2774341,0.10418991
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.21489057,0.43756893,0.21790938,0.12963113
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,False,0.30163264,0.18377097,0.26971063,0.2448858
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.31449267,0.2929572,0.26218322,0.13036695
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.3340419,0.26880622,0.24639352,0.15075845
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.22042337,0.239897,0.3942564,0.14542331
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,True,0.3070763,0.3276894,0.27376914,0.09146518
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,True,0.28227723,0.3073379,0.28852072,0.12186411
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.29372564,0.28828466,0.28492334,0.13306643
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,True,0.20092952,0.34280983,0.30204946,0.15421118
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,False,0.1805053,0.31518322,0.325668,0.17864342
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,False,0.31864786,0.26717576,0.32404077,0.09013558
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,True,0.208243,0.27700445,0.32467917,0.19007342
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,True,0.25497326,0.30129156,0.29078677,0.15294829
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.3684814,0.2962735,0.24693932,0.08830575
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.25817904,0.31901294,0.29898953,0.123818494
