0,1,2,3,4,5,/shf-v4-llama-instruct-10k-kl-0.35_correct,/shf-v4-llama-instruct-10k-kl-0.35_choiceA_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceB_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceC_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceD_probs
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.33829176,0.41898498,0.11805983,0.12466346
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.22845533,0.3338231,0.22493319,0.21278827
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.21128547,0.3158447,0.19115816,0.2817117
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.1850723,0.4769617,0.07407091,0.26389506
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.33454075,0.33206335,0.13608891,0.19730698
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.4077477,0.3650136,0.16581427,0.061424524
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.30165964,0.325869,0.1101114,0.26236
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.39176425,0.3803002,0.07873201,0.1492035
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.40006393,0.40844733,0.12196445,0.069524266
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.23536038,0.22179544,0.23937112,0.30347314
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.3970299,0.5588041,0.01758807,0.026577894
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.25393695,0.2859788,0.21338859,0.24669565
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.35470137,0.32325447,0.1532624,0.1687817
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.31494972,0.38880345,0.11402873,0.18221809
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.42087492,0.24476433,0.1676566,0.16670415
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.4271347,0.44000134,0.047347337,0.0855166
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,False,0.21969794,0.3629759,0.17219146,0.24513471
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,True,0.36540627,0.3558262,0.08014014,0.19862741
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,True,0.26998502,0.35337558,0.15123397,0.22540544
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,False,0.19889422,0.258886,0.30100632,0.24121347
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,True,0.26145816,0.3089197,0.13018407,0.2994381
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.30473796,0.32114077,0.13915086,0.23497044
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.2495749,0.2782346,0.18949936,0.2826911
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.2835948,0.30768895,0.15414694,0.25456935
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,False,0.2352605,0.3732082,0.21492825,0.17660305
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.25200203,0.35750028,0.099838786,0.29065898
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,False,0.26217106,0.44969216,0.2023418,0.08579497
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.22059752,0.35784662,0.2256239,0.19593199
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,False,0.21731243,0.47149855,0.12710486,0.18408413
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,False,0.05158683,0.52309954,0.1994952,0.2258185
What is the square root of 81 squared?,9,27,81,729,C,False,0.24965852,0.33742738,0.2475192,0.16539486
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,False,0.30913123,0.31118044,0.19876915,0.18091924
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.38509828,0.27435413,0.11999781,0.22054984
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.23707111,0.25605887,0.23075001,0.27611998
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.30904618,0.5081577,0.09213449,0.09066162
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,False,0.21839906,0.43312314,0.057057515,0.2914203
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.23387918,0.554205,0.14374785,0.068167955
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.17802411,0.38230562,0.30145764,0.13821258
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.24588455,0.42264393,0.14687815,0.18459333
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,False,0.21440905,0.43725598,0.07761117,0.2707238
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.36556384,0.3535983,0.008143381,0.27269447
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.59803146,0.35193354,0.024974337,0.025060656
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.7174331,0.190787,0.09154445,0.00023544417
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.27630743,0.61800665,0.060765494,0.044920415
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,False,0.27613705,0.4069863,0.1891601,0.12771656
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.39530647,0.45376688,0.06466421,0.08626233
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.2375578,0.31505048,0.16790326,0.27948844
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.28359443,0.390717,0.1563143,0.16937427
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,False,0.24892545,0.4295668,0.13010132,0.19140643
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.2411211,0.46251008,0.13620315,0.16016576
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,False,0.33995852,0.25581464,0.11373031,0.29049644
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.32150382,0.45258173,0.09329066,0.13262387
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.29852885,0.2893176,0.21795976,0.19419381
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.28746936,0.33644938,0.078657836,0.2974234
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.36537015,0.5678079,0.016244149,0.05057772
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.34018615,0.31179687,0.17537922,0.17263784
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.15338694,0.40133855,0.2891389,0.15613562
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,False,0.27574083,0.32178763,0.2222984,0.18017319
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.44866726,0.38202584,0.10696002,0.062346876
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.29658177,0.39753315,0.1614937,0.14439142
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.17997123,0.28554899,0.33689496,0.19758473
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.045306653,0.89757967,0.0467559,0.010357823
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.13089445,0.7975412,0.03625827,0.035306044
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,False,0.38983974,0.48722395,0.10788727,0.0150489295
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,False,0.45148885,0.36239353,0.09986058,0.08625696
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.16647872,0.28826237,0.16400434,0.3812546
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.36129567,0.38340485,0.11599491,0.13930464
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.26405987,0.32869488,0.22670096,0.18054435
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.21664402,0.41175058,0.15738401,0.21422133
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.060773816,0.20246062,0.0986464,0.6381192
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.18509163,0.49512875,0.08969587,0.23008372
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.2059208,0.42698026,0.14298448,0.22411446
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.39303306,0.310584,0.1305501,0.16583289
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.25605193,0.29667437,0.18957847,0.25769517
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.1711733,0.68801904,0.061126567,0.07968106
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.15707214,0.26009333,0.25677112,0.32606342
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,False,0.39467528,0.4422329,0.072045766,0.091046065
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,True,0.3738371,0.44042307,0.05240646,0.13333336
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.2447544,0.7018798,0.011080463,0.042285312
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,False,0.2007592,0.2729911,0.25467223,0.27157745
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.17631492,0.65440255,0.06107255,0.10821007
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.29805654,0.35834453,0.09637651,0.24722245
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.42196566,0.5327537,0.02932815,0.015952436
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.26224285,0.408171,0.07359648,0.25598973
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.29308212,0.3337375,0.075624295,0.29755613
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.16896762,0.54505354,0.11851341,0.16746542
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.16873811,0.24281886,0.3491287,0.23931435
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.27040914,0.53813905,0.100814074,0.09063775
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.41510472,0.29507282,0.13331774,0.1565047
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.26380056,0.44445953,0.065168686,0.22657125
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.28964227,0.42489195,0.23242182,0.053043894
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.25233877,0.4091295,0.19111542,0.14741632
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.50107324,0.39594632,0.03318112,0.06979942
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.4225339,0.39171353,0.14499693,0.0407556
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.20002744,0.6953218,0.08771683,0.01693393
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.3287938,0.36598533,0.14777952,0.15744136
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.17064443,0.18994111,0.26046783,0.37894666
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.18798229,0.29941097,0.2784612,0.2341455
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,False,0.27036023,0.3820042,0.09540374,0.25223184
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.29269406,0.33585137,0.090469584,0.28098494
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.4305377,0.2764986,0.13070938,0.16225429
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.35971075,0.35375252,0.16018063,0.12635612
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.26579872,0.3608611,0.10932353,0.26401666
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.2801461,0.5278672,0.08468176,0.10730492
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,True,0.24937783,0.44476166,0.15848789,0.14737263
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.25502178,0.37759355,0.11097579,0.2564089
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,False,0.20228854,0.34854928,0.1023808,0.3467814
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.3008584,0.37118542,0.11550488,0.21245126
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.4224746,0.24024265,0.14502026,0.1922625
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.55432385,0.31146687,0.11429457,0.019914677
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.548452,0.2936649,0.09645771,0.06142532
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.55457383,0.1814929,0.2204428,0.043490473
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.7112372,0.24581246,0.019583259,0.02336703
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.19157991,0.3289823,0.2056772,0.27376053
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.3822017,0.5042369,0.05775679,0.055804648
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.32392886,0.50579244,0.07604724,0.094231464
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,False,0.3759323,0.40243512,0.13217449,0.08945813
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.24785183,0.38058588,0.16657642,0.2049859
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.7428997,0.21403266,0.01194301,0.031124568
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,False,0.13995402,0.3521552,0.16151588,0.346375
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.25444642,0.27936304,0.27960667,0.18658389
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.28160593,0.3941255,0.11471566,0.20955296
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.6707153,0.30709165,0.009148472,0.013044556
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.2040272,0.4002392,0.22670671,0.16902678
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.3121344,0.38034657,0.17463493,0.13288414
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.2217724,0.36316514,0.21637078,0.19869164
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.29340485,0.3345871,0.18348974,0.18851835
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.31322736,0.47875205,0.10820018,0.09982042
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.11482907,0.45111626,0.14340758,0.2906471
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,False,0.1844052,0.45229867,0.19640541,0.16689073
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.4044554,0.38743713,0.09315693,0.114950545
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.35239163,0.60281724,0.00043578362,0.044355348
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.33009708,0.32317817,0.15069826,0.19602644
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.2000866,0.18499267,0.41136622,0.20355445
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.3253878,0.3401778,0.24307841,0.09135596
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,False,0.25463834,0.371763,0.19111186,0.18248686
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.24371426,0.28741053,0.13645107,0.33242416
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.2327254,0.69914335,0.034498375,0.03363289
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.30974898,0.37124884,0.124981724,0.19402052
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,False,0.33861944,0.3428267,0.1509008,0.16765308
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.20795387,0.5276063,0.1992954,0.065144435
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.41032383,0.40091655,0.05042073,0.1383389
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.16628973,0.33162633,0.045044713,0.45703936
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.46216312,0.3742147,0.04572693,0.11789525
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.3759783,0.27142653,0.17597766,0.17661756
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,True,0.2439628,0.25665337,0.26695365,0.23243022
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.26867583,0.6240101,0.0322556,0.07505848
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.2636606,0.43972635,0.1263637,0.1702493
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.17278275,0.28250602,0.3164352,0.22827603
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.21130238,0.36816555,0.22038369,0.2001483
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,False,0.30065888,0.44881004,0.13256833,0.1179627
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.2810073,0.48603278,0.08614307,0.14681686
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.199904,0.36941248,0.15426803,0.27641553
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.9165805,0.077394135,0.0043259338,0.0016995391
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.117975906,0.74334735,0.052969098,0.08570751
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.3761907,0.4930411,0.08805864,0.042709593
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.20546529,0.29218215,0.13288628,0.3694663
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.28906748,0.3163017,0.16748236,0.22714841
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.20278896,0.69177085,0.05878992,0.046650223
How many keys are on a Standard piano?,20,54,88,100,C,False,0.3148306,0.4244403,0.10750031,0.15322883
